,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile,Price percentile,performance,portability,battery_qual,screen_qual
237,667,Dell,Alienware 17,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Core i7 7700HQ,32.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3147.37,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9895734597156398,0.9919431279620854,0.928909952606635,4,0.018957345971563982,0.9886255924170616,0.6513744075829384,0.9713744075829384,0.5387203791469195,0.2009478672985782
238,700,HP,ZBook 17,Workstation,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,500GB HDD,Nvidia Quadro M1200,Windows 10,3.14,1907.99,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9369668246445498,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.8625592417061612,0.6036018957345972,0.9345497630331754,0.5261137440758294,0.6544075829383887
239,731,Dell,Alienware 17,Gaming,17.3,4K Ultra HD 3840x2160,Core i7 7700HQ,32.0,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,3659.4,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9815165876777252,0.9919431279620854,0.928909952606635,4,0.018957345971563982,0.9952606635071091,0.6513744075829384,0.9657345971563981,0.5393838862559243,0.2009478672985782
240,767,Dell,Alienware 17,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,2868.99,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9895734597156398,0.8919431279620853,0.5976303317535545,4,0.018957345971563982,0.9791469194312796,0.6413744075829384,0.8719905213270142,0.47151658767772514,0.1346919431279621
241,782,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,1099.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.8469194312796209,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5146919431279621,0.6036018957345972,0.7721327014218009,0.4250710900473934,0.5881516587677726
242,787,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Core i7 7700HQ,16.0,512GB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,2899.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.40568720379146916,0.8919431279620853,0.25687203791469193,1920,0.5857819905213271,0.9815165876777252,0.6413744075829384,0.361042654028436,0.4036018957345972,0.5200000000000001
243,789,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,32.0,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1070M,Windows 10,4.42,3588.8,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9895734597156398,0.9919431279620854,0.928909952606635,1920,0.5857819905213271,0.9943127962085307,0.6513744075829384,0.9713744075829384,0.5392890995260664,0.6544075829383887
244,796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,4.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,999.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.7663507109004739,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.4492890995260664,0.5633175355450237,0.715734597156398,0.4185308056872038,0.5881516587677726
245,819,HP,Omen 17-an012dx,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,12.0,1TB HDD,AMD Radeon RX 580,Windows 10,3.74,1749.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9611374407582939,0.7914691943127963,0.928909952606635,1920,0.5857819905213271,0.8009478672985781,0.6313270142180095,0.9514691943127962,0.5199526066350711,0.6544075829383887
246,820,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2415.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9393364928909952,0.6413744075829384,0.918957345971564,0.5337914691943129,0.6544075829383887
247,845,Asus,Rog GL702VS-BA023T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2419.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9407582938388626,0.6413744075829384,0.918957345971564,0.5339336492890996,0.6544075829383887
248,862,Asus,Rog GL502VM-DS74,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.1,1899.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.5218009478672986,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8549763033175356,0.6413744075829384,0.5445497630331754,0.45909952606635074,0.5881516587677726
249,951,MSI,GP62M Leopard,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1199.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.590521327014218,0.6036018957345972,0.612559241706161,0.43265402843601897,0.5881516587677726
250,1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.5,1189.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.8052132701421801,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5734597156398105,0.6036018957345972,0.7429383886255924,0.43094786729857826,0.5881516587677726
251,1014,Acer,Nitro 5,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,1260.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.8734597156398104,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.6123222748815166,0.6036018957345972,0.7907109004739336,0.43483412322274884,0.5881516587677726
252,1046,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,1191.8,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.8734597156398104,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.5777251184834123,0.6036018957345972,0.8900947867298578,0.4976303317535546,0.6544075829383887
253,1092,MSI,GT72VR Dominator,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,2499.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.9639810426540285,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9516587677725119,0.6413744075829384,0.9534597156398105,0.5350236966824645,0.6544075829383887
254,1174,MSI,GP72M 7REX,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1492.8,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.8734597156398104,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.7165876777251186,0.6413744075829384,0.8900947867298578,0.5115165876777252,0.6544075829383887
255,1247,MSI,GL62M 7RDX,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1149.0,UHD Graphics 605,Core i7 7700HQ,69.2,UHD Graphics 605,2.16,0.909478672985782,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5516587677725119,0.6036018957345972,0.612559241706161,0.4287677725118484,0.5881516587677726
256,146,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,602.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.14786729857819905,0.1770616113744076,0.5445497630331754,0.6201421800947868,0.2165876777251185
257,205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Core i5 6200U,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,493.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.07203791469194312,0.1770616113744076,0.5445497630331754,0.6125592417061613,0.2165876777251185
258,670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.2,535.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.09289099526066352,0.1770616113744076,0.612559241706161,0.6146445497630333,0.5881516587677726
259,781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,IPS Panel 1366x768,Core i5 6200U,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.75,1020.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.3061611374407583,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947,0.46540284360189577,0.1770616113744076,0.29137440758293837,0.5837440758293839,0.14843601895734598
260,815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,780.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.2777251184834123,0.1770616113744076,0.5445497630331754,0.6331279620853081,0.2165876777251185
261,828,Dell,Latitude 3480,Notebook,14.0,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.76,755.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.30947867298578197,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947,0.2616113744075829,0.1770616113744076,0.29369668246445496,0.5633649289099527,0.14843601895734598
262,869,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Core i5 6200U,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,1.62,649.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.17819905213270143,0.21734597156398106,0.21218009478672986,0.5241232227488152,0.4890995260663508
263,876,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,910.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.495260663507109,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.38720379146919437,0.1770616113744076,0.5259715639810426,0.6440758293838863,0.5881516587677726
264,939,Dell,Latitude 3580,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.95,729.9,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.40568720379146916,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.24075829383886255,0.1770616113744076,0.46327014218009477,0.6294312796208532,0.2165876777251185
265,966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.2,1460.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7014218009478672,0.21734597156398106,0.06355450236966824,0.5764454976303317,0.4890995260663508
266,995,Toshiba,Portege Z30-C-1CV,Notebook,13.3,Full HD 1920x1080,Core i5 6200U,4.0,128GB SSD,Intel HD Graphics 520,Windows 7,1.2,1195.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.04691943127962086,0.11137440758293839,0.10236966824644549,1920,0.5857819905213271,0.5815165876777251,0.1770616113744076,0.06355450236966824,0.5644549763033175,0.4890995260663508
267,997,Fujitsu,LifeBook A556,Notebook,15.6,1366x768,Core i5 6200U,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,649.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.7018957345971565,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.17819905213270143,0.1770616113744076,0.6706161137440758,0.6231753554502371,0.2165876777251185
268,1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.47,1490.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.1938388625592417,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.7156398104265403,0.21734597156398106,0.21274881516587674,0.6087677725118484,0.5200000000000001
269,1035,Toshiba,Portégé Z30-C-16K,Ultrabook,13.3,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1590.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7530805687203791,0.21734597156398106,0.06355450236966824,0.5816113744075829,0.4890995260663508
270,1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1049.6,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4834123222748815,0.21734597156398106,0.6706161137440758,0.653696682464455,0.5881516587677726
271,1060,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,1469.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.1838862559241706,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.7052132701421802,0.21734597156398106,0.205781990521327,0.6077251184834124,0.5200000000000001
272,1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,Core i5 6200U,8.0,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0,659.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.928909952606635,0.514218009478673,0.928909952606635,1600,0.21327014218009477,0.1872037914691943,0.21734597156398106,0.928909952606635,0.6903317535545024,0.35639810426540286
273,1109,HP,Elitebook 820,Netbook,12.5,1366x768,Core i5 6200U,4.0,128GB SSD,Intel HD Graphics 520,Windows 7,2.4,1599.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.7663507109004739,0.11137440758293839,0.017061611374407582,1366,0.12132701421800947,0.7592417061611374,0.1770616113744076,0.5415639810426539,0.5651658767772513,0.1004739336492891
274,1126,Dell,Vostro 3559,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,AMD Radeon R5 M315,Windows 7,2.24,769.15,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.6720379146919432,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.26919431279620853,0.1770616113744076,0.6497156398104266,0.6322748815165877,0.2165876777251185
275,1137,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,1513.0,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.1838862559241706,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.7374407582938389,0.21734597156398106,0.205781990521327,0.6109478672985783,0.5200000000000001
276,1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,8.0,1.0TB Hybrid,AMD Radeon R5 M330,Windows 10,2.5,788.49,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.8052132701421801,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.28151658767772514,0.21734597156398106,0.7429383886255924,0.6335071090047394,0.5881516587677726
277,1262,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,Core i5 6200U,4.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.54,1099.99,UHD Graphics 605,Core i5 6200U,53.0,UHD Graphics 605,2.16,0.13696682464454976,0.24360189573459717,0.22985781990521328,0.11137440758293839,0.25687203791469193,1920,0.5857819905213271,0.5218009478672986,0.1770616113744076,0.23796208530805685,0.5893838862559242,0.5200000000000001
278,200,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Core i7 7820HK,32.0,1TB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,6099.0,UHD Graphics 605,Core i7 7820HK,73.4,UHD Graphics 605,2.16,0.9971563981042654,0.24360189573459717,0.9554502369668246,0.9919431279620854,0.928909952606635,4,0.018957345971563982,1.0,0.69521327014218,0.9474881516587678,0.5135545023696683,0.2009478672985782
279,252,Asus,Rog G701VIK-BA060T,Gaming,17.3,Full HD 1920x1080,Core i7 7820HK,16.0,256GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.6,2999.0,UHD Graphics 605,Core i7 7820HK,73.4,UHD Graphics 605,2.16,0.9971563981042654,0.24360189573459717,0.9601895734597156,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9853080568720379,0.68521327014218,0.9508056872037913,0.5120853080568721,0.6544075829383887
280,693,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Core i7 7820HK,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.49,2813.75,UHD Graphics 605,Core i7 7820HK,73.4,UHD Graphics 605,2.16,0.9971563981042654,0.24360189573459717,0.9554502369668246,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.9772511848341232,0.68521327014218,0.8481042654028436,0.44502369668246444,0.5881516587677726
281,227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Full HD 1920x1080,Core i7 6500U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1363.0,UHD Graphics 605,Core i7 6500U,55.6,UHD Graphics 605,2.16,0.25118483412322273,0.24360189573459717,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.6663507109004739,0.27445497630331755,0.06355450236966824,0.5386729857819905,0.4890995260663508
282,420,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 6500U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.6,789.01,UHD Graphics 605,Core i7 6500U,55.6,UHD Graphics 605,2.16,0.25118483412322273,0.24360189573459717,0.24834123222748816,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.2843601895734597,0.27445497630331755,0.20454976303317535,0.5004739336492892,0.4890995260663508
283,424,HP,EliteBook 1040,Ultrabook,14.0,Full HD 1920x1080,Core i7 6500U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.43,1500.0,UHD Graphics 605,Core i7 6500U,55.6,UHD Graphics 605,2.16,0.25118483412322273,0.24360189573459717,0.1838862559241706,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.7345971563981043,0.27445497630331755,0.205781990521327,0.5763981042654029,0.5200000000000001
284,706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Core i7 6500U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.36,1877.0,UHD Graphics 605,Core i7 6500U,55.6,UHD Graphics 605,2.16,0.25118483412322273,0.24360189573459717,0.14360189573459714,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271,0.84739336492891,0.3122274881516588,0.13123222748815164,0.5567772511848341,0.4890995260663508
285,728,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Core i7 6500U,8.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.17,1686.64,UHD Graphics 605,Core i7 6500U,55.6,UHD Graphics 605,2.16,0.25118483412322273,0.24360189573459717,0.035545023696682464,0.514218009478673,0.25687203791469193,2560,0.9682464454976304,0.7838862559241706,0.27445497630331755,0.1019431279620853,0.5813270142180096,0.8259715639810428
286,854,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Core i7 6500U,8.0,512GB SSD,Intel HD Graphics 520,Windows 7,1.54,1870.0,UHD Graphics 605,Core i7 6500U,55.6,UHD Graphics 605,2.16,0.25118483412322273,0.24360189573459717,0.22985781990521328,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.8445497630331754,0.27445497630331755,0.23796208530805685,0.58739336492891,0.5200000000000001
